id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
SY1402,فيق,Al Fiq,al-fiq-sy1402,SY1402,2,32.819,35.746
SY1400,مركز القنيطرة,Quneitra,quneitra-sy1400,SY1400,4,33.118,35.82
